0.91112,0.45853,-1.2844,3.195
0.90983,0.46172,-1.293,3.1907
0.90854,0.46491,-1.3015,3.1863
0.90723,0.4681,-1.3101,3.1819
0.90592,0.47128,-1.3186,3.1775
0.90459,0.47445,-1.3271,3.1731
0.90326,0.47762,-1.3356,3.1686
0.90192,0.48079,-1.344,3.1641
0.90057,0.48395,-1.3525,3.1596
0.89922,0.48711,-1.3609,3.1551
0.89785,0.49026,-1.3693,3.1505
0.89648,0.49341,-1.3776,3.1459
0.8951,0.49655,-1.386,3.1413
0.89371,0.49969,-1.3943,3.1367
0.89231,0.50283,-1.4027,3.132
0.8909,0.50595,-1.411,3.1273
0.88949,0.50908,-1.4192,3.1226
0.88806,0.5122,-1.4275,3.1178
0.88663,0.51532,-1.4357,3.1131
0.88519,0.51843,-1.4439,3.1083
0.88374,0.52153,-1.4521,3.1035
0.88229,0.52463,-1.4603,3.0986
0.88082,0.52773,-1.4684,3.0938
0.87935,0.53082,-1.4765,3.0889
0.87787,0.53391,-1.4847,3.084
0.87638,0.53699,-1.4927,3.079
0.87489,0.54007,-1.5008,3.0741
0.87338,0.54314,-1.5088,3.0691
0.87187,0.5462,-1.5169,3.0641
0.87035,0.54926,-1.5248,3.0591
0.86882,0.55232,-1.5328,3.054
0.86728,0.55537,-1.5408,3.049
0.86574,0.55842,-1.5487,3.0439
0.86418,0.56146,-1.5566,3.0387
0.86262,0.5645,-1.5645,3.0336
0.86105,0.56753,-1.5724,3.0284
0.85948,0.57055,-1.5802,3.0232
0.85789,0.57357,-1.588,3.018
0.8563,0.57659,-1.5958,3.0128
0.8547,0.5796,-1.6036,3.0076
0.8531,0.5826,-1.6113,3.0023
0.85148,0.5856,-1.6191,2.997
0.84986,0.5886,-1.6268,2.9917
0.84823,0.59159,-1.6344,2.9863
0.84659,0.59457,-1.6421,2.981
0.84494,0.59755,-1.6497,2.9756
0.84329,0.60052,-1.6573,2.9702
0.84163,0.60349,-1.6649,2.9648
0.83996,0.60645,-1.6725,2.9593
0.83828,0.60941,-1.68,2.9539
0.8366,0.61236,-1.6876,2.9484
0.83491,0.61531,-1.6951,2.9429
0.83321,0.61825,-1.7025,2.9373
0.8315,0.62118,-1.71,2.9318
0.82979,0.62411,-1.7174,2.9262
0.82807,0.62703,-1.7248,2.9206
0.82634,0.62995,-1.7322,2.915
0.8246,0.63286,-1.7395,2.9094
0.82286,0.63577,-1.7469,2.9038
0.82111,0.63867,-1.7542,2.8981
0.81935,0.64157,-1.7614,2.8924
0.81759,0.64446,-1.7687,2.8867
0.81581,0.64734,-1.7759,2.881
0.81403,0.65022,-1.7832,2.8753
0.81225,0.65309,-1.7903,2.8695
0.81045,0.65596,-1.7975,2.8637
0.80865,0.65882,-1.8046,2.8579
0.80684,0.66167,-1.8118,2.8521
0.80503,0.66452,-1.8188,2.8463
0.80321,0.66736,-1.8259,2.8404
0.80138,0.6702,-1.8329,2.8346
0.79954,0.67303,-1.84,2.8287
0.7977,0.67586,-1.847,2.8228
0.79585,0.67868,-1.8539,2.8168
0.79399,0.68149,-1.8609,2.8109
0.79213,0.6843,-1.8678,2.8049
0.79025,0.6871,-1.8747,2.799
0.78838,0.6899,-1.8815,2.793
0.78649,0.69269,-1.8884,2.787
0.7846,0.69547,-1.8952,2.7809
0.7827,0.69825,-1.902,2.7749
0.7808,0.70102,-1.9088,2.7688
0.77888,0.70379,-1.9155,2.7628
0.77696,0.70655,-1.9222,2.7567
0.77504,0.7093,-1.9289,2.7506
0.77311,0.71205,-1.9356,2.7444
0.77117,0.71479,-1.9423,2.7383
0.76922,0.71753,-1.9489,2.7321
0.76727,0.72026,-1.9555,2.726
0.76531,0.72298,-1.962,2.7198
0.76335,0.72569,-1.9686,2.7136
0.76137,0.72841,-1.9751,2.7074
0.7594,0.73111,-1.9816,2.7011
0.75741,0.73381,-1.9881,2.6949
0.75542,0.7365,-1.9945,2.6886
0.75342,0.73918,-2.0009,2.6823
0.75142,0.74186,-2.0073,2.676
0.74941,0.74454,-2.0137,2.6697
0.74739,0.7472,-2.0201,2.6634
0.74537,0.74986,-2.0264,2.6571
0.74334,0.75252,-2.0327,2.6507
0.7413,0.75516,-2.0389,2.6444
0.73926,0.75781,-2.0452,2.638
0.73721,0.76044,-2.0514,2.6316
0.73516,0.76307,-2.0576,2.6252
0.7331,0.76569,-2.0638,2.6188
0.73103,0.76831,-2.0699,2.6123
0.72896,0.77092,-2.076,2.6059
0.72688,0.77352,-2.0821,2.5994
0.72479,0.77611,-2.0882,2.5929
0.7227,0.7787,-2.0942,2.5865
0.7206,0.78129,-2.1002,2.58
0.7185,0.78386,-2.1062,2.5734
0.71639,0.78643,-2.1122,2.5669
0.71428,0.789,-2.1181,2.5604
0.71216,0.79156,-2.124,2.5538
0.71003,0.79411,-2.1299,2.5473
0.7079,0.79665,-2.1358,2.5407
0.70576,0.79919,-2.1416,2.5341
0.70361,0.80172,-2.1474,2.5275
0.70146,0.80424,-2.1532,2.5209
0.69931,0.80676,-2.159,2.5143
0.69714,0.80927,-2.1647,2.5076
0.69498,0.81177,-2.1704,2.501
0.6928,0.81427,-2.1761,2.4943
0.69062,0.81676,-2.1817,2.4877
0.68844,0.81925,-2.1874,2.481
0.68625,0.82173,-2.193,2.4743
0.68405,0.8242,-2.1986,2.4676
0.68185,0.82666,-2.2041,2.4609
0.67965,0.82912,-2.2096,2.4541
0.67743,0.83157,-2.2151,2.4474
0.67522,0.83401,-2.2206,2.4407
0.67299,0.83645,-2.2261,2.4339
0.67076,0.83888,-2.2315,2.4271
0.66853,0.8413,-2.2369,2.4204
0.66629,0.84372,-2.2423,2.4136
0.66404,0.84613,-2.2476,2.4068
0.66179,0.84854,-2.2529,2.4
0.65954,0.85093,-2.2582,2.3932
0.65728,0.85332,-2.2635,2.3863
0.65501,0.8557,-2.2688,2.3795
0.65274,0.85808,-2.274,2.3727
0.65046,0.86045,-2.2792,2.3658
0.64818,0.86281,-2.2844,2.359
0.64589,0.86517,-2.2895,2.3521
0.6436,0.86752,-2.2946,2.3452
0.64131,0.86986,-2.2997,2.3383
0.639,0.87219,-2.3048,2.3314
0.6367,0.87452,-2.3098,2.3245
0.63438,0.87684,-2.3148,2.3176
0.63207,0.87916,-2.3198,2.3107
0.62974,0.88146,-2.3248,2.3038
0.62742,0.88376,-2.3297,2.2968
0.62508,0.88606,-2.3346,2.2899
0.62275,0.88834,-2.3395,2.2829
0.62041,0.89062,-2.3444,2.276
0.61806,0.8929,-2.3492,2.269
0.61571,0.89516,-2.3541,2.262
0.61335,0.89742,-2.3588,2.255
0.61099,0.89967,-2.3636,2.248
0.60862,0.90192,-2.3683,2.241
0.60625,0.90415,-2.3731,2.234
0.60388,0.90638,-2.3777,2.227
0.6015,0.90861,-2.3824,2.22
0.59911,0.91082,-2.387,2.213
0.59672,0.91303,-2.3917,2.2059
0.59433,0.91524,-2.3962,2.1989
0.59193,0.91743,-2.4008,2.1919
0.58953,0.91962,-2.4053,2.1848
0.58712,0.9218,-2.4098,2.1778
0.58471,0.92397,-2.4143,2.1707
0.58229,0.92614,-2.4188,2.1636
0.57987,0.9283,-2.4232,2.1565
0.57744,0.93045,-2.4276,2.1495
0.57502,0.9326,-2.432,2.1424
0.57258,0.93474,-2.4364,2.1353
0.57014,0.93687,-2.4407,2.1282
0.5677,0.939,-2.445,2.1211
0.56525,0.94111,-2.4493,2.114
0.5628,0.94322,-2.4536,2.1068
0.56035,0.94533,-2.4578,2.0997
0.55789,0.94742,-2.462,2.0926
0.55542,0.94951,-2.4662,2.0855
0.55295,0.95159,-2.4704,2.0783
0.55048,0.95367,-2.4745,2.0712
0.548,0.95574,-2.4786,2.064
0.54552,0.9578,-2.4827,2.0569
0.54304,0.95985,-2.4868,2.0497
0.54055,0.9619,-2.4908,2.0426
0.53806,0.96394,-2.4948,2.0354
0.53556,0.96597,-2.4988,2.0283
0.53306,0.96799,-2.5027,2.0211
0.53055,0.97001,-2.5067,2.0139
0.52805,0.97202,-2.5106,2.0067
0.52553,0.97402,-2.5145,1.9995
0.52302,0.97602,-2.5184,1.9924
0.5205,0.97801,-2.5222,1.9852
0.51797,0.97999,-2.526,1.978
0.51544,0.98196,-2.5298,1.9708
0.51291,0.98393,-2.5336,1.9636
0.51038,0.98589,-2.5373,1.9564
0.50784,0.98784,-2.541,1.9492
0.5053,0.98979,-2.5447,1.942
0.50275,0.99173,-2.5484,1.9347
0.5002,0.99366,-2.552,1.9275
0.49764,0.99558,-2.5557,1.9203
0.49509,0.9975,-2.5593,1.9131
0.49253,0.99941,-2.5628,1.9059
0.48996,1.0013,-2.5664,1.8986
0.48739,1.0032,-2.5699,1.8914
0.48482,1.0051,-2.5734,1.8842
0.48225,1.007,-2.5769,1.8769
0.47967,1.0088,-2.5803,1.8697
0.47709,1.0107,-2.5838,1.8625
0.4745,1.0126,-2.5872,1.8552
0.47191,1.0144,-2.5905,1.848
0.46932,1.0163,-2.5939,1.8407
0.46672,1.0181,-2.5972,1.8335
0.46413,1.0199,-2.6005,1.8262
0.46152,1.0218,-2.6038,1.819
0.45892,1.0236,-2.6071,1.8117
0.45631,1.0254,-2.6103,1.8045
0.4537,1.0272,-2.6136,1.7972
0.45108,1.029,-2.6167,1.79
0.44846,1.0308,-2.6199,1.7827
0.44584,1.0325,-2.6231,1.7755
0.44322,1.0343,-2.6262,1.7682
0.44059,1.0361,-2.6293,1.761
0.43796,1.0378,-2.6324,1.7537
0.43532,1.0396,-2.6354,1.7464
0.43269,1.0413,-2.6384,1.7392
0.43005,1.0431,-2.6414,1.7319
0.42741,1.0448,-2.6444,1.7246
0.42476,1.0465,-2.6474,1.7174
0.42211,1.0482,-2.6503,1.7101
0.41946,1.0499,-2.6532,1.7029
0.4168,1.0516,-2.6561,1.6956
0.41415,1.0533,-2.659,1.6883
0.41149,1.055,-2.6618,1.6811
0.40882,1.0567,-2.6647,1.6738
